Temporada_x,Jornada,Equipo Local,Equipo Visitante,Local,Empate,Visitante,Pronóstico,Real,40%,45%,50%,55%,60%,Label,Temporada_y,HomeTeam,AwayTeam,B365H,B365D,B365A,B365HD,B365HA,B365DA,HnoD,AnoD
2016-17,33,LasPalmas,Alavés,0.5277940250279844,0.221131697878418,0.23355825600914143,L,E,L,L,L,LE,LE,2016-17LasPalmasAlavés,2016-17,LasPalmas,Alavés,2.0,3.5,3.8,1.2666666666666666,1.303921568627451,1.8095238095238095,1.4571428571428573,2.7685714285714287
2016-17,33,CeltadeVigo,Betis,0.5458335185149933,0.22906146323486107,0.2144479502123049,L,V,L,L,L,LE,LE,2016-17CeltadeVigoBetis,2016-17,CeltadeVigo,Betis,2.05,3.4,3.75,1.2723214285714284,1.3183673469387756,1.7704545454545453,1.4772058823529413,2.7022058823529416
2016-17,33,RealSociedad,DeportivodeLaCoruña,0.5970120713674513,0.2331161111815086,0.1717394510610787,L,L,L,L,L,L,LE,2016-17RealSociedadDeportivodeLaCoruña,2016-17,RealSociedad,DeportivodeLaCoruña,1.57,4.0,6.0,1.1287128712871286,1.2459016393442623,2.4056451612903222,1.197125,4.574999999999999
2016-17,33,Osasuna,SportingdeGijón,0.4270758074982575,0.23180977201029784,0.32365918554449574,L,E,L,LE,LE,LE,LE,2016-17OsasunaSportingdeGijón,2016-17,Osasuna,SportingdeGijón,2.5,3.4,2.8,1.4378378378378378,1.3183673469387756,1.532258064516129,1.8014705882352942,2.0176470588235293
2016-17,33,Villarreal,Leganés,0.6676183064805595,0.19087493681400258,0.14940470128879474,L,L,L,L,L,L,L,2016-17VillarrealLeganés,2016-17,Villarreal,Leganés,1.67,3.6,5.75,1.1380208333333333,1.290566037735849,2.2034722222222225,1.2293055555555557,4.23263888888889
2016-17,33,Málaga,Valencia,0.4335334872829178,0.27198330640649837,0.2795469189207344,L,L,L,LE,LE,LE,LE,2016-17MálagaValencia,2016-17,Málaga,Valencia,2.2,3.4,3.3,1.3340425531914892,1.3183673469387756,1.6720000000000002,1.585294117647059,2.3779411764705882
2016-17,33,Sevilla,Granada,0.7695985535919846,0.2147102803429472,0.07930783986526872,L,L,L,L,L,L,L,2016-17SevillaGranada,2016-17,Sevilla,Granada,1.17,8.0,15.0,1.0142348754448398,1.0780141843971631,5.05227272727273,1.0310624999999998,13.218750000000002
2016-17,33,Espanyol,AtléticodeMadrid,0.3708857393641184,0.25480072965787365,0.3624420980257274,L,V,LE,LE,LE,LE,LE,2016-17EspanyolAtléticodeMadrid,2016-17,Espanyol,AtléticodeMadrid,5.0,3.6,1.75,2.078125,1.290566037735849,1.1728395061728396,3.680555555555556,1.2881944444444446
2016-17,34,DeportivodeLaCoruña,RealMadrid,0.16440994571571974,0.3379637763860471,0.6021330539009923,V,V,V,V,V,V,V,2016-17DeportivodeLaCoruñaRealMadrid,2016-17,DeportivodeLaCoruña,RealMadrid,8.0,4.75,1.4,2.9555555555555557,1.1875,1.0780141843971631,6.4,1.1199999999999999
2016-17,34,Sevilla,CeltadeVigo,0.5900693458426589,0.2494747232328939,0.16857242909550402,L,L,L,L,L,L,LE,2016-17SevillaCeltadeVigo,2016-17,Sevilla,CeltadeVigo,1.33,5.5,8.0,1.0780141843971631,1.1483516483516483,3.325,1.100272727272727,6.618181818181817
2016-17,34,Alavés,Eibar,0.3393361501697445,0.29941355594677127,0.3612848642799899,V,E,VE,VE,VE,VE,VE,2016-17AlavésEibar,2016-17,Alavés,Eibar,2.75,3.2,2.7,1.4657142857142857,1.3511111111111112,1.4513888888888888,1.9335937500000002,1.8984375
2016-17,34,AthleticClub,Betis,0.5970740586167502,0.23300250469072478,0.1724887184293785,L,L,L,L,L,L,LE,2016-17AthleticClubBetis,2016-17,AthleticClub,Betis,1.4,4.5,9.0,1.0621118012422361,1.204225352112676,2.9555555555555557,1.1044444444444443,7.1000000000000005
2016-17,34,Leganés,LasPalmas,0.4072759667422042,0.288106955804741,0.2911448342506715,L,L,L,LE,LE,LE,LE,2016-17LeganésLasPalmas,2016-17,Leganés,LasPalmas,1.73,3.6,4.75,1.1875,1.290566037735849,2.107051282051282,1.2734722222222223,3.496527777777778
2016-17,34,AtléticodeMadrid,Villarreal,0.5970775214457117,0.2070937045888987,0.1922971575906335,L,V,L,L,L,L,LE,2016-17AtléticodeMadridVillarreal,2016-17,AtléticodeMadrid,Villarreal,1.4,4.1,9.0,1.0621118012422361,1.2365079365079366,2.9555555555555557,1.0756097560975608,6.914634146341464
2016-17,34,Barcelona,Osasuna,0.8791548488528597,0.1510088934312653,0.045702817028394384,L,L,L,L,L,L,L,2016-17BarcelonaOsasuna,2016-17,Barcelona,Osasuna,1.02,17.0,34.0,1.04,1.0062305295950156,13.842857142857147,1.04,32.1
2016-17,34,Granada,Málaga,0.37823858645426733,0.267305773226573,0.33772896886111214,L,V,LE,LE,LE,LE,LE,2016-17GranadaMálaga,2016-17,Granada,Málaga,3.9,3.5,1.95,1.8525000000000003,1.303921568627451,1.2559322033898306,2.841428571428571,1.4207142857142856
2016-17,34,SportingdeGijón,Espanyol,0.35195779853489695,0.23793013276492053,0.3993599219121172,V,E,VE,VE,VE,VE,VE,2016-17SportingdeGijónEspanyol,2016-17,SportingdeGijón,Espanyol,2.05,3.4,3.6,1.290566037735849,1.3183673469387756,1.7704545454545453,1.4772058823529413,2.5941176470588236
2016-17,34,Valencia,RealSociedad,0.37824219721578006,0.24881334325018484,0.3604058508331341,L,V,LE,LE,LE,LE,LE,2016-17ValenciaRealSociedad,2016-17,Valencia,RealSociedad,2.6,3.4,2.7,1.4657142857142857,1.3183673469387756,1.496969696969697,1.8735294117647059,1.945588235294118
2016-17,35,Málaga,Sevilla,0.3431772892011971,0.2649515400019392,0.3855631958659163,V,L,VE,VE,VE,VE,VE,2016-17MálagaSevilla,2016-17,Málaga,Sevilla,4.0,3.6,1.91,1.890104166666667,1.290566037735849,1.2459016393442623,2.9444444444444446,1.405972222222222
2016-17,35,CeltadeVigo,AthleticClub,0.4219126257739412,0.24976285293347275,0.307344262303596,L,V,L,LE,LE,LE,LE,2016-17CeltadeVigoAthleticClub,2016-17,CeltadeVigo,AthleticClub,4.5,3.7,1.8,2.011764705882353,1.2781818181818183,1.204225352112676,3.3445945945945947,1.3378378378378375
2016-17,35,Eibar,Leganés,0.5922410626769244,0.21382936037293487,0.18860292283372004,L,L,L,L,L,L,LE,2016-17EibarLeganés,2016-17,Eibar,Leganés,2.1,3.3,3.75,1.2723214285714284,1.3340425531914892,1.734782608695652,1.4954545454545458,2.670454545454546
2016-17,35,Betis,Alavés,0.4380993277314269,0.24828016370677988,0.29829943710724954,L,V,L,LE,LE,LE,LE,2016-17BetisAlavés,2016-17,Betis,Alavés,2.1,3.2,3.8,1.2666666666666666,1.3511111111111112,1.734782608695652,1.4765625000000002,2.671875
2016-17,35,Osasuna,DeportivodeLaCoruña,0.4160159505849813,0.2338146917353932,0.33156874237006667,L,E,L,LE,LE,LE,LE,2016-17OsasunaDeportivodeLaCoruña,2016-17,Osasuna,DeportivodeLaCoruña,3.9,3.6,1.95,1.8525000000000003,1.290566037735849,1.2559322033898306,2.8708333333333336,1.4354166666666668
2016-17,35,Espanyol,Barcelona,0.21866525496830158,0.31381022290343447,0.5213831250859228,V,V,V,V,V,VE,VE,2016-17EspanyolBarcelona,2016-17,Espanyol,Barcelona,15.0,7.5,1.18,4.873913043478263,1.0877862595419847,1.0142348754448398,13.1,1.030533333333333
2016-17,35,LasPalmas,AtléticodeMadrid,0.3677202330895951,0.2549617494344777,0.362419544062477,L,V,LE,LE,LE,LE,LE,2016-17LasPalmasAtléticodeMadrid,2016-17,LasPalmas,AtléticodeMadrid,5.25,3.6,1.73,2.107051282051282,1.290566037735849,1.1598837209302326,3.8645833333333335,1.2734722222222223
2016-17,35,RealMadrid,Valencia,0.7273179175298825,0.2098615168460326,0.10548931396037535,L,L,L,L,L,L,L,2016-17RealMadridValencia,2016-17,RealMadrid,Valencia,1.17,9.0,13.0,1.0248962655601659,1.0621118012422361,5.05227272727273,1.0464999999999998,11.627777777777778
2016-17,35,RealSociedad,Granada,0.7131119083781313,0.2156679933041149,0.11004818880351268,L,L,L,L,L,L,L,2016-17RealSociedadGranada,2016-17,RealSociedad,Granada,1.17,7.5,17.0,1.0062305295950156,1.0877862595419847,5.05227272727273,1.0217999999999998,14.846666666666668
2016-17,35,Villarreal,SportingdeGijón,0.6781009727404114,0.20325407524711656,0.13753089765669516,L,L,L,L,L,L,L,2016-17VillarrealSportingdeGijón,2016-17,Villarreal,SportingdeGijón,1.4,4.75,8.0,1.0780141843971631,1.1875,2.9555555555555557,1.1199999999999999,6.4
2016-17,36,Málaga,CeltadeVigo,0.47015520048624,0.24540742745049068,0.2692305305215382,L,L,L,L,LE,LE,LE,2016-17MálagaCeltadeVigo,2016-17,Málaga,CeltadeVigo,1.4,4.5,7.5,1.0877862595419847,1.204225352112676,2.9555555555555557,1.1044444444444443,5.916666666666667
2016-17,36,Leganés,Betis,0.4511163253952634,0.2512365646415785,0.27794601459442964,L,L,L,L,LE,LE,LE,2016-17LeganésBetis,2016-17,Leganés,Betis,1.65,3.8,5.75,1.1380208333333333,1.2666666666666666,2.2392857142857143,1.2374999999999998,4.3125
2016-17,36,Valencia,Osasuna,0.6299994858815737,0.22083371918580183,0.15655321976991743,L,L,L,L,L,L,L,2016-17ValenciaOsasuna,2016-17,Valencia,Osasuna,1.22,6.5,13.0,1.0248962655601659,1.1126126126126126,4.292592592592592,1.0416923076923077,11.100000000000001
2016-17,36,Alavés,AthleticClub,0.36409740403683805,0.270293441800145,0.35492187322984153,L,L,LE,LE,LE,LE,LE,2016-17AlavésAthleticClub,2016-17,Alavés,AthleticClub,4.75,3.5,1.8,2.011764705882353,1.303921568627451,1.1875,3.460714285714286,1.3114285714285714
2016-17,36,DeportivodeLaCoruña,Espanyol,0.4351786195507277,0.2420391157462248,0.3023618977806008,L,V,L,LE,LE,LE,LE,2016-17DeportivodeLaCoruñaEspanyol,2016-17,DeportivodeLaCoruña,Espanyol,2.0,3.4,4.0,1.2459016393442623,1.3183673469387756,1.8095238095238095,1.4411764705882355,2.882352941176471
2016-17,36,Barcelona,Villarreal,0.7528904459255128,0.15462045160222743,0.11628375721101225,L,L,L,L,L,L,L,2016-17BarcelonaVillarreal,2016-17,Barcelona,Villarreal,1.14,8.5,17.0,1.0062305295950156,1.0695364238410596,5.7000000000000055,1.0125882352941176,15.100000000000003
2016-17,36,AtléticodeMadrid,Eibar,0.5842461271958616,0.23105239358638321,0.18419732150674933,L,L,L,L,L,L,LE,2016-17AtléticodeMadridEibar,2016-17,AtléticodeMadrid,Eibar,1.3,5.25,11.0,1.0398009950248757,1.1598837209302326,3.5285714285714294,1.0647619047619046,9.00952380952381
2016-17,36,SportingdeGijón,LasPalmas,0.4091752462523464,0.26355359123045874,0.30899726857828846,L,L,L,LE,LE,LE,LE,2016-17SportingdeGijónLasPalmas,2016-17,SportingdeGijón,LasPalmas,1.5,4.75,5.5,1.1483516483516483,1.1875,2.5909090909090904,1.2,4.4
2016-17,36,Sevilla,RealSociedad,0.5103357314428564,0.2500866477457875,0.22653007785610726,L,E,L,L,L,LE,LE,2016-17SevillaRealSociedad,2016-17,Sevilla,RealSociedad,1.62,4.0,5.5,1.1483516483516483,1.2459016393442623,2.297014925373134,1.2352500000000002,4.1937500000000005
2016-17,36,Granada,RealMadrid,0.09495628225479362,0.37163882889110594,0.7390410766406772,V,V,V,V,V,V,V,2016-17GranadaRealMadrid,2016-17,Granada,RealMadrid,21.0,9.0,1.13,5.963888888888889,1.0621118012422361,1.04,18.78333333333333,1.0107222222222223
2017-18,11,RealMadrid,LasPalmas,0.7647013338545111,0.17568766504704042,0.0996349668375265,L,L,L,L,L,L,L,2017-18RealMadridLasPalmas,2017-18,RealMadrid,LasPalmas,1.08,13.0,19.0,1.04,1.0248962655601659,7.892307692307694,1.0010769230769232,17.611538461538462
2017-18,11,Villarreal,Málaga,0.8706107959162365,0.17213805802774682,0.04424474813610718,L,L,L,L,L,L,L,2017-18VillarrealMálaga,2017-18,Villarreal,Málaga,1.53,4.33,6.0,1.1287128712871286,1.2170118343195266,2.5060344827586207,1.1943187066974594,4.683602771362586
2017-18,11,Levante,Girona,0.47401003749003395,0.24227231404106375,0.26594628820292093,L,V,L,L,LE,LE,LE,2017-18LevanteGirona,2017-18,Levante,Girona,2.39,3.29,3.0,1.3902439024390245,1.3356837606837606,1.576736111111111,1.6998784194528878,2.133738601823708
2017-18,11,CeltadeVigo,AthleticClub,0.4353093266997382,0.23695970092836696,0.30941015196680716,L,L,L,LE,LE,LE,LE,2017-18CeltadeVigoAthleticClub,2017-18,CeltadeVigo,AthleticClub,2.1,3.5,3.5,1.303921568627451,1.303921568627451,1.734782608695652,1.5300000000000002,2.5500000000000003
2017-18,11,RealSociedad,Eibar,0.7756725291552565,0.13549358206502915,0.11067361033085824,L,L,L,L,L,L,L,2017-18RealSociedadEibar,2017-18,RealSociedad,Eibar,1.61,4.0,5.5,1.1483516483516483,1.2459016393442623,2.3174242424242415,1.2276250000000002,4.1937500000000005
2017-18,11,DeportivodeLaCoruña,AtléticodeMadrid,0.20073695211404743,0.3000064836540393,0.5714863236075189,V,V,V,V,V,V,VE,2017-18DeportivodeLaCoruñaAtléticodeMadrid,2017-18,DeportivodeLaCoruña,AtléticodeMadrid,4.75,3.6,1.8,2.011764705882353,1.290566037735849,1.1875,3.496527777777778,1.3249999999999997
2017-18,11,Barcelona,Sevilla,0.9012462112340975,0.1261613618927748,0.04125474124079021,L,L,L,L,L,L,L,2017-18BarcelonaSevilla,2017-18,Barcelona,Sevilla,1.19,7.5,12.0,1.0316742081447963,1.0877862595419847,4.710416666666668,1.0392666666666666,10.479999999999999
2017-18,11,Alavés,Espanyol,0.3094614829741089,0.24375996773843303,0.4469926414707613,V,L,V,VE,VE,VE,VE,2017-18AlavésEspanyol,2017-18,Alavés,Espanyol,2.87,3.1,2.7,1.4657142857142857,1.369767441860465,1.4200520833333332,1.9904838709677424,1.8725806451612905
2017-18,11,Betis,Getafe,0.5802696451574485,0.20800600220195578,0.20275076414902857,L,E,L,L,L,L,LE,2017-18BetisGetafe,2017-18,Betis,Getafe,2.0,3.5,3.79,1.2677816901408452,1.303921568627451,1.8095238095238095,1.4571428571428573,2.7612857142857146
2017-18,11,Valencia,Leganés,0.7040314185875937,0.1851269542628991,0.13250574631561604,L,L,L,L,L,L,L,2017-18ValenciaLeganés,2017-18,Valencia,Leganés,1.5,4.33,6.5,1.1126126126126126,1.2170118343195266,2.5909090909090904,1.1709006928406465,5.073903002309469
2017-18,12,Málaga,DeportivodeLaCoruña,0.3091853039886949,0.2649182631449678,0.4275303335435364,V,L,V,VE,VE,VE,VE,2017-18MálagaDeportivodeLaCoruña,2017-18,Málaga,DeportivodeLaCoruña,2.37,3.29,3.1,1.369767441860465,1.3356837606837606,1.5855633802816902,1.6856534954407296,2.2048632218844983
2017-18,12,Eibar,Betis,0.2892093472712578,0.3120636785245616,0.4128168451982477,V,L,V,VE,VE,VE,VE,2017-18EibarBetis,2017-18,Eibar,Betis,2.39,3.29,3.0,1.3902439024390245,1.3356837606837606,1.576736111111111,1.6998784194528878,2.133738601823708
2017-18,12,LasPalmas,Levante,0.26090206496501833,0.2512925146748602,0.5159895901884611,V,V,V,V,V,VE,VE,2017-18LasPalmasLevante,2017-18,LasPalmas,Levante,1.95,3.5,4.0,1.2459016393442623,1.303921568627451,1.8525000000000003,1.4207142857142856,2.9142857142857146
2017-18,12,Espanyol,Valencia,0.19965945013614875,0.3453251054891015,0.5187212765271735,V,V,V,V,V,VE,VE,2017-18EspanyolValencia,2017-18,Espanyol,Valencia,3.2,3.29,2.29,1.623507462686567,1.3356837606837606,1.3511111111111112,2.2759878419452892,1.6287537993920975
2017-18,12,AthleticClub,Villarreal,0.393084059016261,0.28571544551954686,0.3057926869247632,L,E,LE,LE,LE,LE,LE,2017-18AthleticClubVillarreal,2017-18,AthleticClub,Villarreal,2.25,3.29,3.29,1.3356837606837606,1.3356837606837606,1.6442307692307694,1.6003039513677815,2.3400000000000003
2017-18,12,Getafe,Alavés,0.6365463834910883,0.19367880009678998,0.17172187132999558,L,L,L,L,L,L,L,2017-18GetafeAlavés,2017-18,Getafe,Alavés,1.8,3.5,4.75,1.1875,1.303921568627451,2.011764705882353,1.3114285714285714,3.460714285714286
2017-18,12,AtléticodeMadrid,RealMadrid,0.35474822658672517,0.2854940724839788,0.35736094982487443,V,E,VE,VE,VE,VE,VE,2017-18AtléticodeMadridRealMadrid,2017-18,AtléticodeMadrid,RealMadrid,3.2,3.39,2.25,1.6442307692307694,1.319877049180328,1.3511111111111112,2.3032448377581125,1.6194690265486729
2017-18,12,Sevilla,CeltadeVigo,0.41159017800916575,0.34158381112296166,0.2543424593399653,L,L,L,LE,LE,LE,LE,2017-18SevillaCeltadeVigo,2017-18,Sevilla,CeltadeVigo,1.72,3.79,4.75,1.1875,1.2677816901408452,2.1220779220779225,1.2888654353562006,3.559366754617414
2017-18,12,Leganés,Barcelona,0.14971657227146806,0.30238861040279247,0.6548143459135665,V,V,V,V,V,V,V,2017-18LeganésBarcelona,2017-18,Leganés,Barcelona,9.5,5.25,1.33,3.325,1.1598837209302326,1.0555555555555556,7.780952380952381,1.0893333333333333
2017-18,12,Girona,RealSociedad,0.30966833022251283,0.26390244799366436,0.4345083497251308,V,E,V,VE,VE,VE,VE,2017-18GironaRealSociedad,2017-18,Girona,RealSociedad,2.89,3.5,2.37,1.5855633802816902,1.303921568627451,1.4152061855670102,2.105571428571429,1.7267142857142859
2017-18,13,Espanyol,Getafe,0.40449236105674863,0.27961653733843433,0.30418330237997737,L,L,L,LE,LE,LE,LE,2017-18EspanyolGetafe,2017-18,Espanyol,Getafe,2.0,3.39,3.79,1.2677816901408452,1.319877049180328,1.8095238095238095,1.43952802359882,2.727905604719764
2017-18,13,RealSociedad,LasPalmas,0.7533871662471303,0.14947181822013272,0.11951292488713876,L,E,L,L,L,L,L,2017-18RealSociedadLasPalmas,2017-18,RealSociedad,LasPalmas,1.44,4.75,7.0,1.0991735537190082,1.1875,2.791836734693878,1.152,5.6
2017-18,13,Valencia,Barcelona,0.4397541878988777,0.21228764450872556,0.3237972781539323,L,E,L,LE,LE,LE,LE,2017-18ValenciaBarcelona,2017-18,Valencia,Barcelona,4.0,3.89,1.85,1.9527777777777777,1.2569727891156461,1.2459016393442623,3.0231362467866325,1.3982005141388176
2017-18,13,DeportivodeLaCoruña,AthleticClub,0.37266161368442535,0.2778449483689447,0.34231652056503853,L,E,LE,LE,LE,LE,LE,2017-18DeportivodeLaCoruñaAthleticClub,2017-18,DeportivodeLaCoruña,AthleticClub,2.75,3.29,2.6,1.496969696969697,1.3356837606837606,1.4513888888888888,1.9559270516717326,1.8492401215805472
2017-18,13,Villarreal,Sevilla,0.6798191053955558,0.17789496173778382,0.1476645505017457,L,V,L,L,L,L,L,2017-18VillarrealSevilla,2017-18,Villarreal,Sevilla,2.37,3.39,3.0,1.3902439024390245,1.319877049180328,1.5855633802816902,1.705840707964602,2.1592920353982303
2017-18,13,Alavés,Eibar,0.47000452538601567,0.23053105007491267,0.27385209876926736,L,V,L,L,LE,LE,LE,2017-18AlavésEibar,2017-18,Alavés,Eibar,2.5,3.1,3.1,1.369767441860465,1.369767441860465,1.532258064516129,1.7338709677419355,2.15
2017-18,13,Betis,Girona,0.5258131190679554,0.22022966109508765,0.2349536431629752,L,E,L,L,L,LE,LE,2017-18BetisGirona,2017-18,Betis,Girona,2.0,3.6,3.75,1.2723214285714284,1.290566037735849,1.8095238095238095,1.4722222222222223,2.7604166666666674
2017-18,13,RealMadrid,Málaga,0.8325836120166212,0.1708674964233402,0.0627481802557199,L,L,L,L,L,L,L,2017-18RealMadridMálaga,2017-18,RealMadrid,Málaga,1.08,13.0,21.0,1.04,1.0248962655601659,7.892307692307694,1.0010769230769232,19.465384615384618
2017-18,13,Levante,AtléticodeMadrid,0.2968558232053831,0.2648453438806554,0.4472124350997237,V,V,V,VE,VE,VE,VE,2017-18LevanteAtléticodeMadrid,2017-18,Levante,AtléticodeMadrid,7.5,3.75,1.53,2.5060344827586207,1.2723214285714284,1.0877862595419847,5.6000000000000005,1.1424
2017-18,13,CeltadeVigo,Leganés,0.4784068066615602,0.21192894477055874,0.29053742690912127,L,L,L,L,LE,LE,LE,2017-18CeltadeVigoLeganés,2017-18,CeltadeVigo,Leganés,1.95,3.25,4.33,1.2170118343195266,1.3423913043478262,1.8525000000000003,1.3800000000000001,3.0643076923076924
2017-18,14,Eibar,Espanyol,0.5504984966126271,0.2205686469025856,0.21447355568050364,L,L,L,L,L,L,LE,2017-18EibarEspanyol,2017-18,Eibar,Espanyol,2.37,3.1,3.29,1.3356837606837606,1.369767441860465,1.5855633802816902,1.6437096774193551,2.2817741935483875
2017-18,14,Leganés,Villarreal,0.3942650667346146,0.28929068493136784,0.3063224707180887,L,L,LE,LE,LE,LE,LE,2017-18LeganésVillarreal,2017-18,Leganés,Villarreal,2.79,3.25,2.62,1.4904191616766467,1.3423913043478262,1.4404891304347824,1.9744615384615385,1.8541538461538465
2017-18,14,Getafe,Valencia,0.268028498749506,0.26139281484228444,0.4854113681713681,V,L,V,V,VE,VE,VE,2017-18GetafeValencia,2017-18,Getafe,Valencia,3.0,3.39,2.29,1.623507462686567,1.319877049180328,1.3902439024390245,2.1592920353982303,1.6482595870206491
2017-18,14,LasPalmas,Betis,0.301040451112418,0.2818478603834896,0.4264713937427544,V,L,V,VE,VE,VE,VE,2017-18LasPalmasBetis,2017-18,LasPalmas,Betis,2.2,3.5,3.1,1.369767441860465,1.303921568627451,1.6720000000000002,1.602857142857143,2.2585714285714285
2017-18,14,Girona,Alavés,0.5558345872314869,0.2200089955298192,0.2172775550468079,L,V,L,L,L,L,LE,2017-18GironaAlavés,2017-18,Girona,Alavés,1.6,3.79,6.0,1.1287128712871286,1.2677816901408452,2.3384615384615386,1.1989445910290237,4.4960422163588385
2017-18,14,Barcelona,CeltadeVigo,0.7795650196578817,0.23199633428635832,0.07282313411169211,L,E,L,L,L,L,L,2017-18BarcelonaCeltadeVigo,2017-18,Barcelona,CeltadeVigo,1.12,10.0,17.0,1.0062305295950156,1.0497237569060773,6.258823529411764,1.0136,15.385000000000002
2017-18,14,AtléticodeMadrid,RealSociedad,0.5133756814464577,0.27574368272523997,0.2143857998665779,L,L,L,L,L,LE,LE,2017-18AtléticodeMadridRealSociedad,2017-18,AtléticodeMadrid,RealSociedad,1.5,3.89,7.5,1.0877862595419847,1.2569727891156461,2.5909090909090904,1.1336760925449871,5.668380462724937
2017-18,14,Sevilla,DeportivodeLaCoruña,0.6068085179620645,0.26795692801412185,0.14821351840220637,L,L,L,L,L,L,L,2017-18SevillaDeportivodeLaCoruña,2017-18,Sevilla,DeportivodeLaCoruña,1.44,4.5,7.5,1.0877862595419847,1.204225352112676,2.791836734693878,1.136,5.916666666666667
2017-18,14,Málaga,Levante,0.35661586368834003,0.22350394810393698,0.4082545344724021,V,E,V,VE,VE,VE,VE,2017-18MálagaLevante,2017-18,Málaga,Levante,1.72,3.79,4.75,1.1875,1.2677816901408452,2.1220779220779225,1.2888654353562006,3.559366754617414
2017-18,14,AthleticClub,RealMadrid,0.23740638585591206,0.3032442179456326,0.5002102816387448,V,E,V,V,V,VE,VE,2017-18AthleticClubRealMadrid,2017-18,AthleticClub,RealMadrid,7.5,4.5,1.44,2.791836734693878,1.204225352112676,1.0877862595419847,5.916666666666667,1.136
2017-18,15,Espanyol,Girona,0.42827572997753577,0.2675326750099787,0.2904332248211306,L,V,L,LE,LE,LE,LE,2017-18EspanyolGirona,2017-18,Espanyol,Girona,2.04,3.5,3.6,1.290566037735849,1.303921568627451,1.7779816513761468,1.4862857142857142,2.6228571428571428
2017-18,15,Betis,AtléticodeMadrid,0.34648059779508783,0.22424727786042772,0.4162948909256782,V,V,V,VE,VE,VE,VE,2017-18BetisAtléticodeMadrid,2017-18,Betis,AtléticodeMadrid,4.75,3.79,1.72,2.1220779220779225,1.2677816901408452,1.1875,3.559366754617414,1.2888654353562006
2017-18,15,Villarreal,Barcelona,0.2645969870804598,0.23544267708176073,0.5131375042564137,V,V,V,V,V,VE,VE,2017-18VillarrealBarcelona,2017-18,Villarreal,Barcelona,6.0,4.33,1.53,2.5060344827586207,1.2170118343195266,1.1287128712871286,4.683602771362586,1.1943187066974594
2017-18,15,Levante,AthleticClub,0.475003370419636,0.25960801563067903,0.25282202235595,L,V,L,L,LE,LE,LE,2017-18LevanteAthleticClub,2017-18,Levante,AthleticClub,3.25,3.39,2.25,1.6442307692307694,1.319877049180328,1.3423913043478262,2.339233038348083,1.6194690265486729
2017-18,15,RealSociedad,Málaga,0.7287642593701994,0.16508315001955007,0.12264874982310829,L,V,L,L,L,L,L,2017-18RealSociedadMálaga,2017-18,RealSociedad,Málaga,1.53,4.33,6.0,1.1287128712871286,1.2170118343195266,2.5060344827586207,1.1943187066974594,4.683602771362586
2017-18,15,Getafe,Eibar,0.6894001626686406,0.18181364061005453,0.13632626482261317,L,E,L,L,L,L,L,2017-18GetafeEibar,2017-18,Getafe,Eibar,2.04,3.39,3.75,1.2723214285714284,1.319877049180328,1.7779816513761468,1.4683185840707966,2.6991150442477885
2017-18,15,RealMadrid,Sevilla,0.6108533020987367,0.19952561412641986,0.18087271031351768,L,L,L,L,L,L,L,2017-18RealMadridSevilla,2017-18,RealMadrid,Sevilla,1.33,5.5,8.5,1.0695364238410596,1.1483516483516483,3.325,1.100272727272727,7.031818181818182
2017-18,15,Valencia,CeltadeVigo,0.6150304201827295,0.26030586825044144,0.1479272629990012,L,L,L,L,L,L,L,2017-18ValenciaCeltadeVigo,2017-18,Valencia,CeltadeVigo,1.66,4.0,5.0,1.1728395061728396,1.2459016393442623,2.2211267605633807,1.26575,3.8125
2017-18,15,DeportivodeLaCoruña,Leganés,0.3681659110397039,0.2459571566160608,0.37995209954225856,V,L,VE,VE,VE,VE,VE,2017-18DeportivodeLaCoruñaLeganés,2017-18,DeportivodeLaCoruña,Leganés,2.37,3.2,3.2,1.3511111111111112,1.3511111111111112,1.5855633802816902,1.66640625,2.25
2017-18,15,Alavés,LasPalmas,0.4328127223299519,0.24040381189747306,0.3093582780748247,L,L,L,LE,LE,LE,LE,2017-18AlavésLasPalmas,2017-18,Alavés,LasPalmas,2.29,3.25,3.25,1.3423913043478262,1.3423913043478262,1.623507462686567,1.6206153846153848,2.3000000000000003
2017-18,16,Málaga,Betis,0.44876842068596207,0.24612988528236462,0.2863630425518439,L,V,L,LE,LE,LE,LE,2017-18MálagaBetis,2017-18,Málaga,Betis,2.0,3.39,3.79,1.2677816901408452,1.319877049180328,1.8095238095238095,1.43952802359882,2.727905604719764
2017-18,16,Girona,Getafe,0.3795872740531065,0.25313757078680676,0.3547701346109987,L,L,LE,LE,LE,LE,LE,2017-18GironaGetafe,2017-18,Girona,Getafe,2.2,3.25,3.5,1.303921568627451,1.3423913043478262,1.6720000000000002,1.556923076923077,2.476923076923077
2017-18,16,LasPalmas,Espanyol,0.3668596411331181,0.2613419242873696,0.3634188733184159,L,E,LE,LE,LE,LE,LE,2017-18LasPalmasEspanyol,2017-18,LasPalmas,Espanyol,2.5,3.29,2.87,1.4200520833333332,1.3356837606837606,1.532258064516129,1.778115501519757,2.041276595744681
2017-18,16,Barcelona,DeportivodeLaCoruña,0.8405675255954755,0.1743313360251013,0.05854942830728105,L,L,L,L,L,L,L,2017-18BarcelonaDeportivodeLaCoruña,2017-18,Barcelona,DeportivodeLaCoruña,1.08,13.0,23.0,1.04,1.0248962655601659,7.892307692307694,1.0010769230769232,21.319230769230774
